Species	Assembly Accession	Order	Superfamily	Te	Score
Planococcus citri	GCA_950023065.1	Hemiptera	Coccoidea	Shellder	0.010207844451894066
Adelphocoris suturalis	GCA_030762985.1	Hemiptera	Cimicoidea	Spoink	0.08522376384371526
Adelphocoris suturalis	GCA_030762985.1	Hemiptera	Cimicoidea	Shellder	0.01748240026818639
Adelphocoris suturalis	GCA_030762985.1	Hemiptera	Cimicoidea	P-element	0.008694365311332273
Apolygus lucorum	GCA_009739505.2	Hemiptera	Cimicoidea	P-element	0.008805357208923748
Apolygus lucorum	GCA_009739505.2	Hemiptera	Cimicoidea	Spoink	0.09424019103297789
Apolygus lucorum	GCA_009739505.2	Hemiptera	Cimicoidea	Shellder	0.022544418370767684
Cyrtorhinus lividipennis	GCA_019603395.1	Hemiptera	Cimicoidea	Spoink	0.024784882045370334
Cyrtorhinus lividipennis	GCA_019603395.1	Hemiptera	Cimicoidea	Shellder	0.020248072410325176
Cyrtorhinus lividipennis	GCA_019603395.1	Hemiptera	Cimicoidea	P-element	0
Leptopterna dolabrata	GCA_954871275.1	Hemiptera	Cimicoidea	Spoink	0.08740582156531763
Leptopterna dolabrata	GCA_954871275.1	Hemiptera	Cimicoidea	Shellder	0.024388199798860206
Leptopterna dolabrata	GCA_954871275.1	Hemiptera	Cimicoidea	P-element	0.014909911576454918
Nesidiocoris tenuis	GCA_036186465.1	Hemiptera	Cimicoidea	Spoink	0.04300300547572975
Nesidiocoris tenuis	GCA_036186465.1	Hemiptera	Cimicoidea	Shellder	0.01724773717733825
Nesidiocoris tenuis	GCA_036186465.1	Hemiptera	Cimicoidea	P-element	0.008657368012135114
Pachypeltis micranthus	GCA_020466155.1	Hemiptera	Cimicoidea	Shellder	0.020181025812939995
Pachypeltis micranthus	GCA_020466155.1	Hemiptera	Cimicoidea	P-element	0.008583373413740797
Pachypeltis micranthus	GCA_020466155.1	Hemiptera	Cimicoidea	Spoink	0.02744040512166001
Pilophorus perplexus	GCA_955831195.1	Hemiptera	Cimicoidea	P-element	0.009656295090458396
Pilophorus perplexus	GCA_955831195.1	Hemiptera	Cimicoidea	Shellder	0.014549111632584646
Pilophorus perplexus	GCA_955831195.1	Hemiptera	Cimicoidea	Spoink	0.07488986784140969
Stenodema calcarata	GCA_963920205.1	Hemiptera	Cimicoidea	Spoink	0.04860224793116225
Stenodema calcarata	GCA_963920205.1	Hemiptera	Cimicoidea	P-element	0
Stenodema calcarata	GCA_963920205.1	Hemiptera	Cimicoidea	Shellder	0.019292658397586322
Acanthosoma haemorrhoidale	GCA_930367205.1	Hemiptera	Pentatomoidea	Shellder	0.014783774723432785
Acanthosoma haemorrhoidale	GCA_930367205.1	Hemiptera	Pentatomoidea	Spoink	0.01766231627485693
Acanthosoma haemorrhoidale	GCA_930367205.1	Hemiptera	Pentatomoidea	P-element	0.00850937881534648
Aelia acuminata	GCA_911387785.2	Hemiptera	Pentatomoidea	Spoink	0.0077607147268310755
Aelia acuminata	GCA_911387785.2	Hemiptera	Pentatomoidea	P-element	0.010655222168781679
Aelia acuminata	GCA_911387785.2	Hemiptera	Pentatomoidea	Shellder	0.01925913509889373
Nezara viridula	GCA_928085145.1	Hemiptera	Pentatomoidea	Spoink	0.006484416814195726
Nezara viridula	GCA_928085145.1	Hemiptera	Pentatomoidea	P-element	0.00847238151614932
Nezara viridula	GCA_928085145.1	Hemiptera	Pentatomoidea	Shellder	0.01887361716392893
Piezodorus guildinii	GCA_023052935.1	Hemiptera	Pentatomoidea	P-element	0
Piezodorus guildinii	GCA_023052935.1	Hemiptera	Pentatomoidea	Shellder	0.022929936305732482
Piezodorus guildinii	GCA_023052935.1	Hemiptera	Pentatomoidea	Spoink	0.005516900654617317
Rhaphigaster nebulosa	GCA_948150685.1	Hemiptera	Pentatomoidea	Spoink	0.007575445674996912
Rhaphigaster nebulosa	GCA_948150685.1	Hemiptera	Pentatomoidea	P-element	0.008657368012135114
Rhaphigaster nebulosa	GCA_948150685.1	Hemiptera	Pentatomoidea	Shellder	0.021153201475025144
Aradus depressus	GCA_963662175.1	Hemiptera	Aradoidea	Spoink	0.012968833628391453
Aradus depressus	GCA_963662175.1	Hemiptera	Aradoidea	P-element	0.008694365311332273
Aradus depressus	GCA_963662175.1	Hemiptera	Aradoidea	Shellder	0.02008045591686222
Allygus modestus	GCA_963675035.1	Hemiptera	Membracoidea	Shellder	0.010911833724438484
Allygus modestus	GCA_963675035.1	Hemiptera	Membracoidea	Spoink	0.0071431512207171975
Allygus modestus	GCA_963675035.1	Hemiptera	Membracoidea	P-element	0.00906433830330386
Homalodisca vitripennis	GCF_021130785.1	Hemiptera	Membracoidea	Spoink	0.005084606200337602
Homalodisca vitripennis	GCF_021130785.1	Hemiptera	Membracoidea	Shellder	0.007810928595373785
Homalodisca vitripennis	GCF_021130785.1	Hemiptera	Membracoidea	P-element	0.010840208664767472
Matsumurasca onukii	GCA_018831715.1	Hemiptera	Membracoidea	Spoink	0.005043435299930009
Matsumurasca onukii	GCA_018831715.1	Hemiptera	Membracoidea	Shellder	0.03059001005698961
Matsumurasca onukii	GCA_018831715.1	Hemiptera	Membracoidea	P-element	0.009804284287247032
Neoaliturus tenellus	GCA_030545055.2	Hemiptera	Membracoidea	Shellder	0.017499161917532684
Neoaliturus tenellus	GCA_030545055.2	Hemiptera	Membracoidea	Spoink	0.0059903660093046235
Neoaliturus tenellus	GCA_030545055.2	Hemiptera	Membracoidea	P-element	0.01091420326316179
Nephotettix cincticeps	GCA_023375725.1	Hemiptera	Membracoidea	Spoink	0.00666968586602989
Nephotettix cincticeps	GCA_023375725.1	Hemiptera	Membracoidea	P-element	0.00847238151614932
Nephotettix cincticeps	GCA_023375725.1	Hemiptera	Membracoidea	Shellder	0.006118002011397922
Aphrophora alni	GCA_963513935.1	Hemiptera	Cercopoidea	Shellder	0.01806905799530674
Aphrophora alni	GCA_963513935.1	Hemiptera	Cercopoidea	P-element	0.0094343112952754455
Aphrophora alni	GCA_963513935.1	Hemiptera	Cercopoidea	Spoink	0.008275350981925975
Callitettix versicolor	GCA_022606455.1	Hemiptera	Cercopoidea	Shellder	0.023365739188736172
Callitettix versicolor	GCA_022606455.1	Hemiptera	Cercopoidea	P-element	0.008657368012135114
Callitettix versicolor	GCA_022606455.1	Hemiptera	Cercopoidea	Spoink	0.007822471077442463
Magicicada septendecula	GCA_034769895.1	Hemiptera	Cicadoidea	Spoink	0.007863641977850055
Magicicada septendecula	GCA_034769895.1	Hemiptera	Cicadoidea	Shellder	0.0131746563861884
Magicicada septendecula	GCA_034769895.1	Hemiptera	Cicadoidea	P-element	0.010729216767175996
Acyrthosiphon pisum	GCF_005508785.2	Hemiptera	Aphidoidea	Spoink	0.010272139651694183
Acyrthosiphon pisum	GCF_005508785.2	Hemiptera	Aphidoidea	P-element	0.012579081727033927
Acyrthosiphon pisum	GCF_005508785.2	Hemiptera	Aphidoidea	Shellder	0.00921890714046262
Aphis gossypii	GCF_020184175.1	Hemiptera	Aphidoidea	P-element	0.012912057419808354
Aphis gossypii	GCF_020184175.1	Hemiptera	Aphidoidea	Spoink	0.010416237803120754
Aphis gossypii	GCF_020184175.1	Hemiptera	Aphidoidea	Shellder	0.018186389540730808
Chaetogeoica ovagalla	GCA_032441825.1	Hemiptera	Aphidoidea	Spoink	0.011466095763514348
Chaetogeoica ovagalla	GCA_032441825.1	Hemiptera	Aphidoidea	Shellder	0.01568890378813275
Chaetogeoica ovagalla	GCA_032441825.1	Hemiptera	Aphidoidea	P-element	0
Drepanosiphum platanoidis	GCA_948098885.1	Hemiptera	Aphidoidea	Shellder	0.008179684880992289
Drepanosiphum platanoidis	GCA_948098885.1	Hemiptera	Aphidoidea	P-element	0
Drepanosiphum platanoidis	GCA_948098885.1	Hemiptera	Aphidoidea	Spoink	0.0049405080489110294
Eriosoma lanigerum	GCA_013282895.1	Hemiptera	Aphidoidea	Shellder	0.009051290646999664
Eriosoma lanigerum	GCA_013282895.1	Hemiptera	Aphidoidea	P-element	0
Eriosoma lanigerum	GCA_013282895.1	Hemiptera	Aphidoidea	Spoink	0.010148626950471407
Hormaphis cornu	GCA_017140985.1	Hemiptera	Aphidoidea	P-element	0.009175330200895334
Hormaphis cornu	GCA_017140985.1	Hemiptera	Aphidoidea	Spoink	0.012701222775742106
Hormaphis cornu	GCA_017140985.1	Hemiptera	Aphidoidea	Shellder	0.013476366074421722
Metopolophium dirhodum	GCF_019925205.1	Hemiptera	Aphidoidea	Spoink	0.00977808884680308
Metopolophium dirhodum	GCF_019925205.1	Hemiptera	Aphidoidea	P-element	0.010063265381627141
Metopolophium dirhodum	GCF_019925205.1	Hemiptera	Aphidoidea	Shellder	0.01857190747569561
Neotoxoptera formosana	GCA_022818045.1	Hemiptera	Aphidoidea	Spoink	0.01150726666392194
Neotoxoptera formosana	GCA_022818045.1	Hemiptera	Aphidoidea	Shellder	0.017834394904458598
Neotoxoptera formosana	GCA_022818045.1	Hemiptera	Aphidoidea	P-element	0.012431092530245292
Periphyllus acericola	GCA_949715065.1	Hemiptera	Aphidoidea	Shellder	0.008984244049614482
Periphyllus acericola	GCA_949715065.1	Hemiptera	Aphidoidea	P-element	0
Periphyllus acericola	GCA_949715065.1	Hemiptera	Aphidoidea	Spoink	0.006854954917864054
Rhopalosiphum maidis	GCF_003676215.2	Hemiptera	Aphidoidea	Shellder	0.008263493127723768
Rhopalosiphum maidis	GCF_003676215.2	Hemiptera	Aphidoidea	P-element	0.009101335602501018
Rhopalosiphum maidis	GCF_003676215.2	Hemiptera	Aphidoidea	Spoink	0.007513689324385524
Rhopalosiphum padi	GCF_020882245.1	Hemiptera	Aphidoidea	Spoink	0.010292725101897979
Rhopalosiphum padi	GCF_020882245.1	Hemiptera	Aphidoidea	Shellder	0.011833724438484747
Rhopalosiphum padi	GCF_020882245.1	Hemiptera	Aphidoidea	P-element	0.008361389618557846
Schizaphis graminum	GCA_020882235.1	Hemiptera	Aphidoidea	P-element	0.015057900773243553
Schizaphis graminum	GCA_020882235.1	Hemiptera	Aphidoidea	Spoink	0.012454197373296554
Schizaphis graminum	GCA_020882235.1	Hemiptera	Aphidoidea	Shellder	0.012420382165605096
Schlechtendalia chinensis	GCA_019022885.1	Hemiptera	Aphidoidea	Spoink	0.017435876322615177
Schlechtendalia chinensis	GCA_019022885.1	Hemiptera	Aphidoidea	P-element	0
Schlechtendalia chinensis	GCA_019022885.1	Hemiptera	Aphidoidea	Shellder	0.017046597385182702
Sitobion miscanthi	GCA_008086715.1	Hemiptera	Aphidoidea	Shellder	0.019594368085819644
Sitobion miscanthi	GCA_008086715.1	Hemiptera	Aphidoidea	P-element	0.008916349106515224
Sitobion miscanthi	GCA_008086715.1	Hemiptera	Aphidoidea	Spoink	0.010375066902713162
Slavum lentiscoides	GCA_032441835.1	Hemiptera	Aphidoidea	P-element	0
Slavum lentiscoides	GCA_032441835.1	Hemiptera	Aphidoidea	Shellder	0.014431780087160577
Slavum lentiscoides	GCA_032441835.1	Hemiptera	Aphidoidea	Spoink	0.014759767796121702
Therioaphis trifolii	GCA_027580255.1	Hemiptera	Aphidoidea	Shellder	0.008481394569225613
Therioaphis trifolii	GCA_027580255.1	Hemiptera	Aphidoidea	P-element	0.008657368012135114
Therioaphis trifolii	GCA_027580255.1	Hemiptera	Aphidoidea	Spoink	0.007863641977850055
Tuberolachnus salignus	GCA_956483605.1	Hemiptera	Aphidoidea	Shellder	0.006721421387864566
Tuberolachnus salignus	GCA_956483605.1	Hemiptera	Aphidoidea	P-element	0.008361389618557846
Tuberolachnus salignus	GCA_956483605.1	Hemiptera	Aphidoidea	Spoink	0.005928609658693236
Conomelus anceps	GCA_948455865.1	Hemiptera	Fulgoroidea	Spoink	0.006587344065214706
Conomelus anceps	GCA_948455865.1	Hemiptera	Fulgoroidea	Shellder	0.026215219577606436
Conomelus anceps	GCA_948455865.1	Hemiptera	Fulgoroidea	P-element	0.009101335602501018
Laodelphax striatellus	GCA_017141395.1	Hemiptera	Fulgoroidea	Shellder	0.02477371773382501
Laodelphax striatellus	GCA_017141395.1	Hemiptera	Fulgoroidea	Spoink	0.0049405080489110294
Laodelphax striatellus	GCA_017141395.1	Hemiptera	Fulgoroidea	P-element	0.008583373413740797
Nilaparvata lugens	GCF_014356525.2	Hemiptera	Fulgoroidea	Spoink	0.007410762073366544
Nilaparvata lugens	GCF_014356525.2	Hemiptera	Fulgoroidea	Shellder	0.02891384512236004
Nilaparvata lugens	GCF_014356525.2	Hemiptera	Fulgoroidea	P-element	0.008879351807318065
Sogatella furcifera	GCA_017141385.1	Hemiptera	Fulgoroidea	Spoink	0.007184322121124789
Sogatella furcifera	GCA_017141385.1	Hemiptera	Fulgoroidea	Shellder	0.021572242708682535
Sogatella furcifera	GCA_017141385.1	Hemiptera	Fulgoroidea	P-element	0.00847238151614932
Bactericera cockerelli	GCA_024516035.1	Hemiptera	Psylloidea	Spoink	0.023282144180493226
Bactericera cockerelli	GCA_024516035.1	Hemiptera	Psylloidea	Shellder	0.015102246061012403
Bactericera cockerelli	GCA_024516035.1	Hemiptera	Psylloidea	P-element	0.00876835990972659
Pachypsylla venusta	GCA_012654025.1	Hemiptera	Psylloidea	P-element	0.011358170853527692
Pachypsylla venusta	GCA_012654025.1	Hemiptera	Psylloidea	Spoink	0.007822471077442463
Pachypsylla venusta	GCA_012654025.1	Hemiptera	Psylloidea	Shellder	0.019208850150854846
Frankliniella intonsa	GCA_033675135.1	Thysanoptera	Thripoidea	P-element	0.008990343704909542
Frankliniella intonsa	GCA_033675135.1	Thysanoptera	Thripoidea	Shellder	0.005866577271203486
Frankliniella intonsa	GCA_033675135.1	Thysanoptera	Thripoidea	Spoink	0.004714068096669274
Megalurothrips usitatus	GCA_026979955.1	Thysanoptera	Thripoidea	Shellder	0.0066543747904793836
Megalurothrips usitatus	GCA_026979955.1	Thysanoptera	Thripoidea	P-element	0
Megalurothrips usitatus	GCA_026979955.1	Thysanoptera	Thripoidea	Spoink	0
Stenchaetothrips biformis	GCA_030522485.1	Thysanoptera	Thripoidea	Shellder	0.005682199128394234
Stenchaetothrips biformis	GCA_030522485.1	Thysanoptera	Thripoidea	Spoink	0.004714068096669274
Stenchaetothrips biformis	GCA_030522485.1	Thysanoptera	Thripoidea	P-element	0
Mesopsocus fuscifrons	GCA_950004255.1	Psocoptera	Peripsocoidea	P-element	0.008583373413740797
Mesopsocus fuscifrons	GCA_950004255.1	Psocoptera	Peripsocoidea	Spoink	0.006710856766437482
Mesopsocus fuscifrons	GCA_950004255.1	Psocoptera	Peripsocoidea	Shellder	0.014079785450888367
Agelastica alni	GCA_950111635.1	Coleoptera	Chrysomeloidea	Shellder	0.024270868253436138
Agelastica alni	GCA_950111635.1	Coleoptera	Chrysomeloidea	Spoink	0.0122277574210548
Agelastica alni	GCA_950111635.1	Coleoptera	Chrysomeloidea	P-element	0.010877205963964631
Bruchidius siliquastri	GCA_949316355.1	Coleoptera	Chrysomeloidea	P-element	0.008324392319360687
Bruchidius siliquastri	GCA_949316355.1	Coleoptera	Chrysomeloidea	Shellder	0.0220918538384177
Bruchidius siliquastri	GCA_949316355.1	Coleoptera	Chrysomeloidea	Spoink	0.01451274239367615
Chrysolina americana	GCA_958502065.1	Coleoptera	Chrysomeloidea	Shellder	0.028930606771706335
Chrysolina americana	GCA_958502065.1	Coleoptera	Chrysomeloidea	Spoink	0.025134834698834863
Chrysolina americana	GCA_958502065.1	Coleoptera	Chrysomeloidea	P-element	0.012690073624625403
Chrysolina haemoptera	GCA_958298965.1	Coleoptera	Chrysomeloidea	Shellder	0.023516594032852833
Chrysolina haemoptera	GCA_958298965.1	Coleoptera	Chrysomeloidea	Spoink	0.015006793198567252
Chrysolina haemoptera	GCA_958298965.1	Coleoptera	Chrysomeloidea	P-element	0.011247178955936217
Chrysolina oricalcia	GCA_944452925.2	Coleoptera	Chrysomeloidea	Shellder	0.026935970499497152
Chrysolina oricalcia	GCA_944452925.2	Coleoptera	Chrysomeloidea	P-element	0.0122461060342595
Chrysolina oricalcia	GCA_944452925.2	Coleoptera	Chrysomeloidea	Spoink	0.014677425995306517
Crepidodera aurea	GCA_949320105.2	Coleoptera	Chrysomeloidea	Spoink	0.015027378648771048
Crepidodera aurea	GCA_949320105.2	Coleoptera	Chrysomeloidea	Shellder	0.02043245055313443
Crepidodera aurea	GCA_949320105.2	Coleoptera	Chrysomeloidea	P-element	0.009212327500092493
Crioceris asparagi	GCA_958507055.1	Coleoptera	Chrysomeloidea	P-element	0.013430019608568574
Crioceris asparagi	GCA_958507055.1	Coleoptera	Chrysomeloidea	Shellder	0.024589339591015755
Crioceris asparagi	GCA_958507055.1	Coleoptera	Chrysomeloidea	Spoink	0.04508213594631315
Cryptocephalus moraei	GCA_946251905.1	Coleoptera	Chrysomeloidea	Spoink	0.09436370373420067
Cryptocephalus moraei	GCA_946251905.1	Coleoptera	Chrysomeloidea	P-element	0.014021976395723112
Cryptocephalus moraei	GCA_946251905.1	Coleoptera	Chrysomeloidea	Shellder	0.01919208850150855
Cryptocephalus primarius	GCA_963576515.1	Coleoptera	Chrysomeloidea	Shellder	0.025863224941334226
Cryptocephalus primarius	GCA_963576515.1	Coleoptera	Chrysomeloidea	P-element	0.009656295090458396
Cryptocephalus primarius	GCA_963576515.1	Coleoptera	Chrysomeloidea	Spoink	0.016818312816501296
Diabrotica balteata	GCA_918026665.1	Coleoptera	Chrysomeloidea	P-element	0
Diabrotica balteata	GCA_918026665.1	Coleoptera	Chrysomeloidea	Spoink	0
Diabrotica balteata	GCA_918026665.1	Coleoptera	Chrysomeloidea	Shellder	0.011096211867247737
Diabrotica virgifera virgifera	GCF_917563875.1	Coleoptera	Chrysomeloidea	Shellder	0.030204492122024806
Diabrotica virgifera virgifera	GCF_917563875.1	Coleoptera	Chrysomeloidea	P-element	0.015057900773243553
Diabrotica virgifera virgifera	GCF_917563875.1	Coleoptera	Chrysomeloidea	Spoink	0.010766190456585285
Diorhabda carinata	GCA_029229535.1	Coleoptera	Chrysomeloidea	Spoink	0.09990118983902178
Diorhabda carinata	GCA_029229535.1	Coleoptera	Chrysomeloidea	Shellder	0.02277908146161582
Diorhabda carinata	GCA_029229535.1	Coleoptera	Chrysomeloidea	P-element	0.011802138443893596
Diorhabda carinulata	GCF_026250575.1	Coleoptera	Chrysomeloidea	P-element	0.011136187058344741
Diorhabda carinulata	GCF_026250575.1	Coleoptera	Chrysomeloidea	Shellder	0.02430439155212873
Diorhabda carinulata	GCF_026250575.1	Coleoptera	Chrysomeloidea	Spoink	0.03791839927539215
Diorhabda elongata	GCA_026230145.1	Coleoptera	Chrysomeloidea	P-element	0.011802138443893596
Diorhabda elongata	GCA_026230145.1	Coleoptera	Chrysomeloidea	Spoink	0.03472765449380378
Diorhabda elongata	GCA_026230145.1	Coleoptera	Chrysomeloidea	Shellder	0.02884679852497486
Diorhabda sublineata	GCF_026230105.1	Coleoptera	Chrysomeloidea	Shellder	0.0302380154207174
Diorhabda sublineata	GCF_026230105.1	Coleoptera	Chrysomeloidea	Spoink	0.09747210671497386
Diorhabda sublineata	GCF_026230105.1	Coleoptera	Chrysomeloidea	P-element	0.011802138443893596
Gastrophysa polygoni	GCA_963576655.1	Coleoptera	Chrysomeloidea	P-element	0.01302304931739983
Gastrophysa polygoni	GCA_963576655.1	Coleoptera	Chrysomeloidea	Spoink	0.014553913294083742
Gastrophysa polygoni	GCA_963576655.1	Coleoptera	Chrysomeloidea	Shellder	0.027187395239691586
Hermaeophaga mercurialis	GCA_951812935.1	Coleoptera	Chrysomeloidea	P-element	0.008731362610529432
Hermaeophaga mercurialis	GCA_951812935.1	Coleoptera	Chrysomeloidea	Shellder	0.02375125712370097
Hermaeophaga mercurialis	GCA_951812935.1	Coleoptera	Chrysomeloidea	Spoink	0.01333937173205978
Leptura quadrifasciata	GCA_963675555.1	Coleoptera	Chrysomeloidea	Shellder	0.02646664431780087
Leptura quadrifasciata	GCA_963675555.1	Coleoptera	Chrysomeloidea	Spoink	0.04059450780188563
Leptura quadrifasciata	GCA_963675555.1	Coleoptera	Chrysomeloidea	P-element	0.014983906174849236
Lochmaea capreae	GCA_949126875.1	Coleoptera	Chrysomeloidea	P-element	0.011543157349513486
Lochmaea capreae	GCA_949126875.1	Coleoptera	Chrysomeloidea	Spoink	0.015953723907941867
Lochmaea capreae	GCA_949126875.1	Coleoptera	Chrysomeloidea	Shellder	0.02844451894066376
Lochmaea crataegi	GCA_947563755.1	Coleoptera	Chrysomeloidea	P-element	0.012135114136668023
Lochmaea crataegi	GCA_947563755.1	Coleoptera	Chrysomeloidea	Spoink	0.013195273580633209
Lochmaea crataegi	GCA_947563755.1	Coleoptera	Chrysomeloidea	Shellder	0.031193429433456252
Monochamus alternatus	GCA_035320865.1	Coleoptera	Chrysomeloidea	P-element	0.014021976395723112
Monochamus alternatus	GCA_035320865.1	Coleoptera	Chrysomeloidea	Spoink	0.02021491210012763
Monochamus alternatus	GCA_035320865.1	Coleoptera	Chrysomeloidea	Shellder	0.025410660408984244
Monochamus saltuarius	GCA_025584915.1	Coleoptera	Chrysomeloidea	Spoink	0.043311787228786695
Monochamus saltuarius	GCA_025584915.1	Coleoptera	Chrysomeloidea	P-element	0.012949054719005513
Monochamus saltuarius	GCA_025584915.1	Coleoptera	Chrysomeloidea	Shellder	0.026617499161917534
Neocrepidodera transversa	GCA_963243735.1	Coleoptera	Chrysomeloidea	Spoink	0.014677425995306517
Neocrepidodera transversa	GCA_963243735.1	Coleoptera	Chrysomeloidea	P-element	0.014206962891708905
Neocrepidodera transversa	GCA_963243735.1	Coleoptera	Chrysomeloidea	Shellder	0.026617499161917534
Octodonta nipae	GCA_034190945.1	Coleoptera	Chrysomeloidea	Shellder	0.029332886356017433
Octodonta nipae	GCA_034190945.1	Coleoptera	Chrysomeloidea	P-element	0.012616079026231086
Octodonta nipae	GCA_034190945.1	Coleoptera	Chrysomeloidea	Spoink	0.01430688789163819
Ophraella communa	GCA_035357415.1	Coleoptera	Chrysomeloidea	P-element	0.010581227570387361
Ophraella communa	GCA_035357415.1	Coleoptera	Chrysomeloidea	Spoink	0.06585285520194327
Ophraella communa	GCA_035357415.1	Coleoptera	Chrysomeloidea	Shellder	0.02802547770700637
Phyllotreta cruciferae	GCA_917563865.1	Coleoptera	Chrysomeloidea	P-element	0.008731362610529432
Phyllotreta cruciferae	GCA_917563865.1	Coleoptera	Chrysomeloidea	Spoink	0.011363168512495369
Phyllotreta cruciferae	GCA_917563865.1	Coleoptera	Chrysomeloidea	Shellder	0.019007710358699297
